ID,e,LATITUDE,LONGITUDE,z,o,w,q,c,f
368544,37357,35.5852879,-85.91734,ZIP,,,,377,0.029402589
368545,37394,35.5393961,-85.8600449,ZIP,,,,4,0.000311964
368546,37301,35.4168575,-85.794407,ZIP,,,,99,0.007721104
368547,37110,35.6450896,-85.7412521,ZIP,,,,2050,0.159881454
368548,37374,35.1688042,-85.646536,ZIP,,,,114,0.008890969
368549,37313,35.3577092,-85.7128001,ZIP,,,,114,0.008890969
368551,37339,35.3799587,-85.6342303,ZIP,,,,147,0.01146467
368552,37397,35.2255598,-85.5146644,ZIP,,,,661,0.05155202
368553,37365,35.3825297,-85.5597422,ZIP,,,,93,0.007253159
368554,37305,35.4651902,-85.6942304,ZIP,,,,60,0.004679457
368555,38585,35.6185265,-85.4857953,ZIP,,,,229,0.017859928
368556,30707,34.7719406,-85.359193,ZIP,,,,1143,0.089143659
368558,30728,34.6848752,-85.2257896,ZIP,,,,1299,0.101310248
368559,30739,34.8059313,-85.215984,ZIP,,,,314,0.024489159
368560,30757,34.9358011,-85.4415157,ZIP,,,,127,0.009904851
368561,30725,34.9247773,-85.3526753,ZIP,,,,303,0.023631259
368562,30750,34.9414143,-85.3882268,ZIP,,,,535,0.04172516
368563,37350,34.9939206,-85.3501839,ZIP,,,,133,0.010372797
368564,37419,35.039708,-85.4041085,ZIP,,,,317,0.024723132
368565,37405,35.1204026,-85.4078284,ZIP,,,,722,0.056309468
368567,37409,35.0137488,-85.3353462,ZIP,,,,116,0.009046951
368569,30741,34.9526849,-85.2812966,ZIP,,,,1868,0.1456871
368570,30742,34.9505837,-85.2432389,ZIP,,,,484,0.037747621
368571,37410,35.0018988,-85.3142201,ZIP,,,,323,0.025191078
368572,37408,35.0286335,-85.308554,ZIP,,,,75,0.005849321
368573,37402,35.043722,-85.3178711,ZIP,,,,207,0.016144127
368576,37407,35.0019426,-85.2897242,ZIP,,,,662,0.051630011
368577,37404,35.0279118,-85.2736624,ZIP,,,,1020,0.079550772
368578,37403,35.0482592,-85.294362,ZIP,,,,2030,0.158321635
368581,37415,35.1247253,-85.2811989,ZIP,,,,1190,0.092809234
368584,37412,34.9975257,-85.2274298,ZIP,,,,1119,0.087271876
368585,37411,35.0287641,-85.2261654,ZIP,,,,1162,0.090625487
368587,37406,35.0731339,-85.2455709,ZIP,,,,1057,0.082436437
368588,37351,35.1002851,-85.2603629,ZIP,,,,30,0.002339729
368589,30740,34.7572756,-85.0720362,ZIP,,,,600,0.046794572
368590,30720,34.7336445,-85.0008245,ZIP,,,,1954,0.152394322
368593,30736,34.9026632,-85.1339695,ZIP,,,,2903,0.226407737
368595,37421,35.0304961,-85.1457798,ZIP,,,,2697,0.2103416
368596,37416,35.0976004,-85.1803005,ZIP,,,,954,0.074403369
368597,30755,34.8680297,-85.0427502,ZIP,,,,678,0.052877866
368598,37315,35.0482664,-85.0515497,ZIP,,,,596,0.046482608
368599,37302,35.0083287,-85.0198184,ZIP,,,,239,0.018639838
368602,37363,35.1156877,-85.0638035,ZIP,,,,2046,0.15956949
368603,37353,35.1150099,-84.9890965,ZIP,,,,286,0.022305413
368605,37377,35.2049186,-85.3349717,ZIP,,,,1088,0.084854157
368608,37343,35.1666685,-85.2122799,ZIP,,,,2327,0.181484948
368609,37327,35.4376474,-85.4152091,ZIP,,,,769,0.059975043
368610,37338,35.4297867,-85.2095188,ZIP,,,,202,0.015754173
368611,37367,35.6274088,-85.2361802,ZIP,,,,731,0.057011387
368615,37341,35.2241762,-85.0732942,ZIP,,,,745,0.05810326
368616,37379,35.2951596,-85.1771145,ZIP,,,,1820,0.141943535
368618,37308,35.3426348,-84.9937558,ZIP,,,,187,0.014584308
368619,37373,35.4074583,-85.0928163,ZIP,,,,160,0.012478552
368621,37321,35.5021033,-85.0080244,ZIP,,,,1419,0.110669162
368622,37332,35.5987008,-84.9719471,ZIP,,,,169,0.013180471
368623,30187,33.6625485,-84.8472331,ZIP,,,,688,0.053657776
368624,30180,33.717103,-84.9180315,ZIP,,,,2292,0.178755264
368625,30135,33.6705198,-84.7342803,ZIP,,,,5168,0.403057245
368627,30134,33.7775181,-84.7813919,ZIP,,,,3509,0.273670254
368628,30157,33.884708,-84.8719285,ZIP,,,,3554,0.277179847
368630,30132,33.9888324,-84.8589673,ZIP,,,,2387,0.186164405
368631,30141,33.8604297,-84.7698832,ZIP,,,,1765,0.137654032
368632,30127,33.8745555,-84.6947128,ZIP,,,,5331,0.415769771
368635,30101,34.0345154,-84.7073487,ZIP,,,,4217,0.328887849
368636,30213,33.5892983,-84.6367665,ZIP,,,,2188,0.170644205
368638,30291,33.5758907,-84.5437921,ZIP,,,,1725,0.134534394
368640,30122,33.7669094,-84.6413564,ZIP,,,,1450,0.113086882
368641,30331,33.7074546,-84.5441489,ZIP,,,,3741,0.291764155
368642,30336,33.7383658,-84.5675352,ZIP,,,,79,0.006161285
368643,30168,33.7835417,-84.5881058,ZIP,,,,1921,0.149820621
368644,30126,33.8150252,-84.5538314,ZIP,,,,2040,0.159101544
368648,30349,33.6224877,-84.5239076,ZIP,,,,5072,0.395570114
368649,30296,33.5631854,-84.4411513,ZIP,,,,2037,0.158867571
368651,30337,33.6401468,-84.4500807,ZIP,,,,779,0.060754952
368652,30344,33.6763624,-84.4607937,ZIP,,,,2264,0.176571518
368654,30311,33.7232625,-84.4759938,ZIP,,,,2261,0.176337545
368655,30310,33.726586,-84.4259952,ZIP,,,,1891,0.147480892
368658,30318,33.7923035,-84.4478617,ZIP,,,,3012,0.234908751
368659,30314,33.757576,-84.4322449,ZIP,,,,3904,0.304476681
368661,30106,33.83901,-84.628247,ZIP,,,,1359,0.105989705
368663,30064,33.9404553,-84.6097078,ZIP,,,,3204,0.249883014
368664,30008,33.8976342,-84.5895717,ZIP,,,,2051,0.159959445
368667,30060,33.9264305,-84.541629,ZIP,,,,2538,0.197941039
368668,30152,33.9892497,-84.64592,ZIP,,,,3549,0.276789892
368671,30144,34.036864,-84.5910095,ZIP,,,,5082,0.396350023
368672,30082,33.8546536,-84.5364366,ZIP,,,,1150,0.089689596
368673,30080,33.86994,-84.4980813,ZIP,,,,1984,0.154734051
368674,30339,33.8763202,-84.4620901,ZIP,,,,504,0.03930744
368676,30327,33.8696938,-84.4172998,ZIP,,,,1452,0.113242864
368677,30067,33.934278,-84.4621855,ZIP,,,,2434,0.18982998
368678,30066,34.0323882,-84.5051537,ZIP,,,,3745,0.292076119
368680,30062,34.0055779,-84.4689447,ZIP,,,,4218,0.32896584
368683,30068,33.9681158,-84.4317035,ZIP,,,,2230,0.173919825
368685,30120,34.1678794,-84.8520139,ZIP,,,,2776,0.216502886
368686,30137,34.1261769,-84.7613537,ZIP,,,,131,0.010216815
368688,30121,34.2092213,-84.7780063,ZIP,,,,1500,0.11698643
368689,30184,34.2520724,-84.7410054,ZIP,,,,428,0.033380128
368691,30103,34.3663359,-84.9175461,ZIP,,,,1140,0.088909686
368692,30735,34.6028831,-84.8826614,ZIP,,,,446,0.034783965
368693,30171,34.3433952,-84.7262615,ZIP,,,,251,0.019575729
368694,30139,34.4323409,-84.7054954,ZIP,,,,252,0.01965372
368695,30734,34.5328044,-84.7149156,ZIP,,,,228,0.017781937
368696,30102,34.1101964,-84.6313567,ZIP,,,,2742,0.213851193
368697,30189,34.1242244,-84.570679,ZIP,,,,2927,0.22827952
368698,30183,34.3388043,-84.602425,ZIP,,,,463,0.036109811
368703,30188,34.1235276,-84.4576494,ZIP,,,,3189,0.248713149
368706,30114,34.2478377,-84.524468,ZIP,,,,3024,0.235844642
368707,30143,34.4599577,-84.4317525,ZIP,,,,1197,0.093355171
368708,30175,34.5349153,-84.526711,ZIP,,,,400,0.031196381
368709,30274,33.5545615,-84.3996872,ZIP,,,,2652,0.206832007
368711,30297,33.6158406,-84.373002,ZIP,,,,1946,0.151770395
368712,30354,33.6614982,-84.3868951,ZIP,,,,1129,0.088051786
368713,30260,33.584687,-84.3273485,ZIP,,,,1884,0.146934956
368714,30288,33.652831,-84.3271091,ZIP,,,,734,0.05724536
368715,30315,33.7028293,-84.3825155,ZIP,,,,2427,0.189284043
368718,30312,33.7447247,-84.3752311,ZIP,,,,714,0.05568554
368719,30313,33.7645388,-84.3973392,ZIP,,,,2458,0.191701763
368720,30332,33.7782711,-84.4045367,ZIP,,,,1090,0.085010139
368721,30303,33.7532586,-84.3899534,ZIP,,,,1942,0.151458431
368722,30308,33.7711264,-84.3781076,ZIP,,,,311,0.024255186
368723,30363,33.7910038,-84.3989775,ZIP,,,,111,0.008656996
368724,30309,33.799884,-84.3858053,ZIP,,,,547,0.042661051
368725,30306,33.7893228,-84.3514983,ZIP,,,,571,0.044532834
368726,30316,33.7115456,-84.3317964,ZIP,,,,1663,0.129698955
368728,30317,33.747999,-84.3155858,ZIP,,,,556,0.04336297
368729,30307,33.7710793,-84.3336004,ZIP,,,,617,0.048120418
368730,30322,33.7935967,-84.3261275,ZIP,,,,1406,0.10965528
368732,30030,33.7719468,-84.2902702,ZIP,,,,1286,0.100296366
368733,30033,33.8116586,-84.2832302,ZIP,,,,1413,0.110201217
368734,30273,33.5837982,-84.2710272,ZIP,,,,1154,0.09000156
368737,30294,33.6398531,-84.2671496,ZIP,,,,3341,0.260567774
368738,30281,33.5678978,-84.193388,ZIP,,,,5261,0.410310404
368740,30034,33.6908673,-84.2486217,ZIP,,,,3481,0.271486508
368741,30032,33.7406659,-84.264463,ZIP,,,,3295,0.25698019
368743,30002,33.7733347,-84.2616668,ZIP,,,,222,0.017313992
368744,30079,33.7920549,-84.2573692,ZIP,,,,177,0.013804399
368745,30021,33.8069289,-84.2375881,ZIP,,,,1613,0.125799407
368746,30035,33.7244521,-84.2042436,ZIP,,,,1512,0.117922321
368747,30088,33.7560524,-84.182363,ZIP,,,,2188,0.170644205
368748,30072,33.7921156,-84.2064634,ZIP,,,,18,0.001403837
368750,30083,33.7974122,-84.1979837,ZIP,,,,3769,0.293947902
368752,30305,33.8356962,-84.3891162,ZIP,,,,631,0.049212291
368753,30324,33.8184052,-84.3581748,ZIP,,,,515,0.040165341
368755,30326,33.849518,-84.3639709,ZIP,,,,65,0.005069412
368756,30328,33.9325384,-84.3859466,ZIP,,,,1296,0.101076275
368758,30342,33.8821793,-84.3752893,ZIP,,,,1309,0.102090158
368759,30329,33.8274793,-84.3230172,ZIP,,,,1068,0.083294338
368761,30319,33.8759542,-84.334763,ZIP,,,,1388,0.108251443
368762,30345,33.8517217,-84.2836244,ZIP,,,,1051,0.081968492
368763,30346,33.9242296,-84.3388756,ZIP,,,,68,0.005303385
368764,30338,33.9462178,-84.3181187,ZIP,,,,1461,0.113944782
368765,30341,33.8885048,-84.2895322,ZIP,,,,1634,0.127437217
368766,30075,34.0550843,-84.3904924,ZIP,,,,3379,0.26353143
368767,30350,33.9802543,-84.3300162,ZIP,,,,1737,0.135470285
368768,30076,34.0284829,-84.3114225,ZIP,,,,2446,0.190765871
368769,30084,33.8540965,-84.216155,ZIP,,,,1881,0.146700983
368771,30340,33.8978731,-84.252804,ZIP,,,,1701,0.132662611
368772,30360,33.9338077,-84.2725771,ZIP,,,,749,0.058415224
368774,30071,33.940652,-84.2067337,ZIP,,,,1515,0.118156294
368775,30093,33.9085362,-84.1773494,ZIP,,,,3311,0.258228046
368777,30092,33.9723859,-84.231986,ZIP,,,,2000,0.155981906
368778,30022,34.029865,-84.2397449,ZIP,,,,4870,0.379815941
368780,30038,33.6664599,-84.1398551,ZIP,,,,2945,0.229683357
368781,30094,33.6125047,-84.0515228,ZIP,,,,2628,0.204960225
368783,30058,33.74033,-84.1088436,ZIP,,,,4865,0.379425987
368785,30087,33.8058711,-84.1269282,ZIP,,,,2718,0.21197941
368786,30039,33.7998508,-84.0356779,ZIP,,,,3492,0.272344408
368788,30013,33.6451696,-83.9721875,ZIP,,,,2122,0.165496802
368790,30070,33.574432,-83.8947015,ZIP,,,,29,0.002261738
368791,30012,33.7178061,-84.0025146,ZIP,,,,2047,0.159647481
368793,30052,33.8151508,-83.8935613,ZIP,,,,4746,0.370145063
368795,30047,33.8718673,-84.112585,ZIP,,,,4482,0.349555452
368798,30078,33.8610185,-84.0179928,ZIP,,,,2769,0.215956949
368799,30044,33.9220457,-84.065671,ZIP,,,,6021,0.469583528
368800,30096,33.9742922,-84.145426,ZIP,,,,3746,0.29215411
368801,30097,34.0261422,-84.1455917,ZIP,,,,3516,0.274216191
368803,30024,34.0629712,-84.09077,ZIP,,,,4778,0.372640774
368807,30017,33.8905326,-83.9618787,ZIP,,,,1689,0.13172672
368809,30045,33.9365175,-83.927669,ZIP,,,,2800,0.218374669
368810,30046,33.9486322,-83.9957657,ZIP,,,,2495,0.194587428
368811,30043,33.9992762,-84.0095123,ZIP,,,,6805,0.530728436
368815,30115,34.2040917,-84.4004625,ZIP,,,,2415,0.188348152
368816,30009,34.0790961,-84.3052624,ZIP,,,,752,0.058649197
368820,30004,34.1456136,-84.2918943,ZIP,,,,3672,0.28638278
368821,30107,34.3362911,-84.3457926,ZIP,,,,926,0.072219623
368822,30005,34.0890392,-84.2170988,ZIP,,,,2699,0.210497582
368823,30040,34.2103486,-84.1877939,ZIP,,,,3308,0.257994073
368825,30028,34.2930496,-84.1761674,ZIP,,,,1462,0.114022773
368826,30177,34.4113069,-84.3778764,ZIP,,,,67,0.005225394
368827,30148,34.4587917,-84.2586126,ZIP,,,,21,0.00163781
368831,30041,34.2046258,-84.1003573,ZIP,,,,3230,0.251910778
368832,30518,34.130846,-84.0273982,ZIP,,,,3017,0.235298705
368833,30519,34.0874369,-83.9449906,ZIP,,,,3001,0.23405085
368834,30542,34.1780524,-83.9091743,ZIP,,,,2275,0.177429418
368835,30566,34.2362125,-83.8952096,ZIP,,,,568,0.044298861
368836,30504,34.2719893,-83.8910257,ZIP,,,,1634,0.127437217
368838,30534,34.4311001,-84.1443287,ZIP,,,,1617,0.126111371
368839,30533,34.5635603,-84.020072,ZIP,,,,2390,0.186398378
368840,30506,34.3469468,-83.8955955,ZIP,,,,2790,0.217594759
368843,30564,34.4710464,-83.8870737,ZIP,,,,314,0.024489159
368847,30721,34.7886357,-84.9160819,ZIP,,,,4201,0.327639994
368848,30705,34.7441418,-84.7314037,ZIP,,,,2535,0.197707066
368849,30710,34.9531942,-84.9111705,ZIP,,,,516,0.040243332
368850,37311,35.1131328,-84.9281863,ZIP,,,,2418,0.188582124
368851,37323,35.0961827,-84.8165325,ZIP,,,,2003,0.156215879
368852,30711,34.9210475,-84.7118073,ZIP,,,,243,0.018951802
368853,37362,35.0312824,-84.6808561,ZIP,,,,244,0.019029793
368854,37361,35.1012493,-84.6866341,ZIP,,,,88,0.006863204
368855,30540,34.7281269,-84.5435284,ZIP,,,,1098,0.085634066
368856,30708,34.9617856,-84.6645875,ZIP,,,,19,0.001481828
368857,30541,34.9129065,-84.5391041,ZIP,,,,97,0.007565122
368858,30555,34.9712174,-84.4363424,ZIP,,,,120,0.009358914
368859,37317,35.0310013,-84.4430558,ZIP,,,,139,0.010840742
368862,37312,35.2324611,-84.8798211,ZIP,,,,1966,0.153330214
368863,37336,35.3088425,-84.9315118,ZIP,,,,280,0.021837467
368864,37310,35.2525253,-84.7100658,ZIP,,,,287,0.022383404
368865,37309,35.3019116,-84.7414872,ZIP,,,,172,0.013414444
368866,37370,35.3566248,-84.7001727,ZIP,,,,324,0.025269069
368867,37322,35.5033973,-84.8238876,ZIP,,,,506,0.039463422
368869,37307,35.1742287,-84.6213186,ZIP,,,,302,0.023553268
368870,37325,35.251359,-84.5917184,ZIP,,,,121,0.009436905
368871,37369,35.1908069,-84.4795916,ZIP,,,,61,0.004757448
368872,37331,35.3193118,-84.5298333,ZIP,,,,521,0.040633287
368873,37303,35.442462,-84.640077,ZIP,,,,1771,0.138121978
368876,37826,35.5582762,-84.5896643,ZIP,,,,296,0.023085322
368878,37329,35.3943548,-84.4610401,ZIP,,,,331,0.025815005
368879,37874,35.5983299,-84.4564841,ZIP,,,,963,0.075105288
368881,30536,34.6520019,-84.3594424,ZIP,,,,486,0.037903603
368882,30522,34.7959781,-84.3401551,ZIP,,,,32,0.00249571
368883,30513,34.8210425,-84.3223833,ZIP,,,,584,0.045546717
368886,37326,35.0400044,-84.3849854,ZIP,,,,19,0.001481828
368887,37391,35.0932272,-84.3539792,ZIP,,,,77,0.006005303
368888,30559,34.9578851,-84.274319,ZIP,,,,229,0.017859928
368889,30560,34.8767563,-84.2048306,ZIP,,,,222,0.017313992
368890,30572,34.7357944,-84.0724873,ZIP,,,,58,0.004523475
368891,30512,34.8595298,-83.9605708,ZIP,,,,1018,0.07939479
368892,28906,35.1001363,-84.138594,ZIP,,,,1002,0.078146935
368896,30582,34.9589184,-83.9004041,ZIP,,,,541,0.042193106
368897,28902,35.022285,-83.9591712,ZIP,,,,70,0.005459367
368898,28909,35.001661,-83.9047729,ZIP,,,,49,0.003821557
368899,37333,35.1537535,-84.3353385,ZIP,,,,37,0.002885665
368901,37385,35.3331581,-84.2369844,ZIP,,,,555,0.043284979
368902,37354,35.5063288,-84.3473845,ZIP,,,,1066,0.083138356
368903,28905,35.1639462,-83.9400874,ZIP,,,,181,0.014116363
368904,37885,35.4764263,-84.1323392,ZIP,,,,260,0.020277648
368905,37878,35.6206416,-83.8940112,ZIP,,,,15,0.001169864
368908,37095,35.9768176,-85.9676274,ZIP,,,,100,0.007799095
368909,37059,35.9849919,-85.9030705,ZIP,,,,121,0.009436905
368910,38567,36.1328268,-85.9256693,ZIP,,,,58,0.004523475
368911,38569,36.0923415,-85.8631258,ZIP,,,,16,0.001247855
368913,37166,35.9179777,-85.7869033,ZIP,,,,815,0.063562627
368914,38548,36.1641521,-85.7905129,ZIP,,,,47,0.003665575
368915,38582,36.0994444,-85.7645486,ZIP,,,,78,0.006083294
368916,38581,35.7410403,-85.6208275,ZIP,,,,270,0.021057557
368917,38587,35.864761,-85.6139975,ZIP,,,,65,0.005069412
368918,38579,35.8358671,-85.5481769,ZIP,,,,65,0.005069412
368919,38559,35.8084366,-85.5080138,ZIP,,,,99,0.007721104
368920,38544,36.1235881,-85.6631427,ZIP,,,,408,0.031820309
368922,38505,36.1750642,-85.505075,ZIP,,,,1206,0.094057089
368925,37030,36.271546,-85.9421198,ZIP,,,,434,0.033848074
368926,38560,36.2219218,-85.8556446,ZIP,,,,113,0.008812978
368927,37145,36.3809091,-85.9170119,ZIP,,,,156,0.012166589
368928,38552,36.2177194,-85.8136795,ZIP,,,,27,0.002105756
368929,38564,36.2759327,-85.7359152,ZIP,,,,18,0.001403837
368930,37150,36.5414832,-85.8104098,ZIP,,,,361,0.028154734
368931,38588,36.4463859,-85.7306711,ZIP,,,,62,0.004835439
368932,42140,36.6565412,-85.8288934,ZIP,,,,80,0.006239276
368933,38545,36.2320942,-85.6628261,ZIP,,,,128,0.009982842
368934,38562,36.3540016,-85.6576687,ZIP,,,,425,0.033146155
368935,38501,36.2260453,-85.5332847,ZIP,,,,2596,0.202464514
368936,38575,36.5553371,-85.636403,ZIP,,,,71,0.005537358
368937,38568,36.4384917,-85.4730571,ZIP,,,,120,0.009358914
368939,38551,36.5580544,-85.4871795,ZIP,,,,240,0.018717829
368940,42151,36.6497479,-85.5538116,ZIP,,,,16,0.001247855
368941,38583,35.9445397,-85.4422137,ZIP,,,,1518,0.118390267
368942,38578,35.9817951,-85.1983284,ZIP,,,,1,7.80E-05
368943,38574,36.1436429,-85.2292886,ZIP,,,,552,0.043051006
368944,38572,35.8490591,-85.1289601,ZIP,,,,531,0.041413196
368945,38555,35.8878806,-84.9890158,ZIP,,,,1247,0.097254718
368948,38571,36.051604,-85.0128035,ZIP,,,,888,0.069255966
368950,38506,36.1871072,-85.4333116,ZIP,,,,1692,0.131960693
368951,38580,36.290013,-85.299934,ZIP,,,,114,0.008890969
368952,38570,36.3762759,-85.3264519,ZIP,,,,623,0.048588364
368954,38541,36.5380183,-85.3356035,ZIP,,,,104,0.008111059
368955,38573,36.4934156,-85.2238815,ZIP,,,,120,0.009358914
368956,38554,36.2494904,-85.1616547,ZIP,,,,52,0.00405553
368957,38589,36.2855829,-85.0771116,ZIP,,,,24,0.001871783
368958,38543,36.3500915,-85.1500038,ZIP,,,,41,0.003197629
368959,38553,36.2018693,-85.0063166,ZIP,,,,150,0.011698643
368960,38565,36.2627592,-85.0094688,ZIP,,,,73,0.00569334
368962,38549,36.56213,-85.1490642,ZIP,,,,176,0.013726408
368966,38577,36.5659761,-84.9723949,ZIP,,,,61,0.004757448
368967,42133,36.7260468,-85.9562331,ZIP,,,,89,0.006941195
368968,42123,36.8176018,-85.9827343,ZIP,,,,71,0.005537358
368969,42141,36.9475506,-85.9183314,ZIP,,,,2002,0.156137888
368970,42157,36.7813853,-85.8197397,ZIP,,,,31,0.00241772
368971,42130,36.9258651,-85.786306,ZIP,,,,15,0.001169864
368975,42127,37.1135695,-85.9184632,ZIP,,,,387,0.030182499
368976,42749,37.1838203,-85.8770756,ZIP,,,,367,0.02862268
368977,42154,37.0419781,-85.7261986,ZIP,,,,49,0.003821557
368978,42746,37.2123805,-85.7323932,ZIP,,,,111,0.008656996
368980,42167,36.7209866,-85.6741089,ZIP,,,,566,0.044142879
368981,42166,36.8801857,-85.7087749,ZIP,,,,147,0.01146467
368982,42731,36.8478225,-85.5573821,ZIP,,,,24,0.001871783
368984,42214,37.1381882,-85.6833345,ZIP,,,,62,0.004835439
368985,42129,36.9891449,-85.5854671,ZIP,,,,460,0.035875838
368987,42765,37.3327204,-85.9332489,ZIP,,,,395,0.030806426
368988,42784,37.4519916,-85.9323933,ZIP,,,,187,0.014584308
368989,42713,37.3831297,-85.8837307,ZIP,,,,133,0.010372797
368990,42776,37.5145079,-85.9270933,ZIP,,,,172,0.013414444
368991,42740,37.5863675,-85.9487543,ZIP,,,,127,0.009904851
368995,42701,37.7036859,-85.8371108,ZIP,,,,3298,0.257214163
368996,42722,37.2765861,-85.7161317,ZIP,,,,44,0.003431602
368997,42782,37.336817,-85.6430339,ZIP,,,,66,0.005147403
368998,42757,37.4028315,-85.7195362,ZIP,,,,221,0.017236001
368999,42764,37.4295792,-85.6205412,ZIP,,,,37,0.002885665
369000,42716,37.4799318,-85.6064258,ZIP,,,,92,0.007175168
369001,42743,37.2283975,-85.5323136,ZIP,,,,540,0.042115115
369003,42748,37.5667193,-85.6940685,ZIP,,,,580,0.045234753
369004,40107,37.7253275,-85.5988275,ZIP,,,,158,0.012322571
369005,40060,37.5423317,-85.4662668,ZIP,,,,78,0.006083294
369006,40052,37.6041277,-85.4879418,ZIP,,,,38,0.002963656
369007,40051,37.6770688,-85.551473,ZIP,,,,361,0.028154734
369009,42717,36.7883629,-85.3789948,ZIP,,,,443,0.034549992
369010,42715,36.9547789,-85.3898435,ZIP,,,,26,0.002027765
369011,42741,36.999228,-85.2384259,ZIP,,,,37,0.002885665
369012,42728,37.1170315,-85.2900701,ZIP,,,,1414,0.110279208
369014,42753,37.2109102,-85.1998729,ZIP,,,,54,0.004211511
369015,42602,36.7396295,-85.1104382,ZIP,,,,684,0.053345812
369016,42629,36.9126574,-85.13806,ZIP,,,,291,0.022695367
369017,42603,36.7822477,-85.0290276,ZIP,,,,10,0.00077991
369018,42642,37.0586814,-85.0351508,ZIP,,,,798,0.062236781
369019,42528,37.1818017,-85.023368,ZIP,,,,106,0.008267041
369023,42718,37.3852284,-85.3730807,ZIP,,,,1829,0.142645453
369024,42758,37.3742966,-85.1987255,ZIP,,,,5,0.000389955
369025,40062,37.6054691,-85.4414388,ZIP,,,,23,0.001793792
369026,40063,37.5707025,-85.3420952,ZIP,,,,2,0.000155982
369027,40037,37.6606634,-85.4175405,ZIP,,,,214,0.016690064
369028,40049,37.6635242,-85.3950254,ZIP,,,,0,0
369030,40033,37.544124,-85.2255527,ZIP,,,,830,0.064732491
369031,40069,37.7238562,-85.2076777,ZIP,,,,633,0.049368273
369032,42733,37.3436034,-85.1864301,ZIP,,,,96,0.007487131
369033,40009,37.4702263,-85.107358,ZIP,,,,65,0.005069412
369035,42539,37.3090818,-84.9509784,ZIP,,,,639,0.049836219
369036,40328,37.6039528,-85.067062,ZIP,,,,87,0.006785213
369037,40468,37.6339327,-84.9782423,ZIP,,,,112,0.008734987
369038,37381,35.6872167,-84.8770102,ZIP,,,,498,0.038839495
369039,37337,35.787056,-84.8506641,ZIP,,,,87,0.006785213
369040,37880,35.6856946,-84.6779337,ZIP,,,,179,0.013960381
369041,37854,35.8809184,-84.7200114,ZIP,,,,799,0.062314771
369042,37723,35.9704304,-84.8136556,ZIP,,,,63,0.00491343
369043,38558,36.0098822,-84.8665665,ZIP,,,,84,0.00655124
369044,37846,35.6792505,-84.4818172,ZIP,,,,360,0.028076743
369045,37763,35.8202299,-84.4922645,ZIP,,,,930,0.072531586
369046,37829,36.010201,-84.6376845,ZIP,,,,133,0.010372797
369047,37770,36.1533108,-84.6632934,ZIP,,,,193,0.015052254
369048,37887,36.0916379,-84.5808888,ZIP,,,,369,0.028778662
369051,37748,35.9456069,-84.5163245,ZIP,,,,1131,0.088207768
369052,37719,36.0224147,-84.4293813,ZIP,,,,11,0.0008579
369053,37845,36.0933704,-84.439501,ZIP,,,,32,0.00249571
369054,37726,36.2041823,-84.8304733,ZIP,,,,123,0.009592887
369055,38556,36.4067606,-84.9189485,ZIP,,,,778,0.060676961
369056,38504,36.3955551,-84.7246777,ZIP,,,,66,0.005147403
369057,37872,36.2695323,-84.6494957,ZIP,,,,139,0.010840742
369058,37732,36.3270388,-84.6063644,ZIP,,,,10,0.00077991
369059,37852,36.3241459,-84.579513,ZIP,,,,156,0.012166589
369060,37756,36.3045653,-84.4198007,ZIP,,,,187,0.014584308
369061,37755,36.4023938,-84.5267048,ZIP,,,,254,0.019809702
